id,author,annotatedStance,timestamp,debateMetaData.title,debateMetaData.description,debateMetaData.url
11912503,w.f.murray,"Yes, the laws should be toughened",Fri May 30 00:00:00 CEST 2014,Can Therapists Prevent Violence?,Do laws regarding mental health professionals' duty to warn authorities of a threat need to be toughened to make them more effective?,/roomfordebate/2014/05/29/can-therapists-prevent-violence
7957857,Tina Kubicka,We need libraries,Sun Dec 30 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7957258,Bill C,We need libraries,Sun Dec 30 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7952992,Alan Singer,We need libraries,Sun Dec 30 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7954757,rameshraghuvanshi,We need libraries,Sat Dec 29 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7952666,referencegirl,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7952465,RRM,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7952451,"Gilbert Zimmerman, Jr., JD",We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7952064,Distantly Related,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7951873,marriane,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7951380,anny,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7951620,Bill Manson,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7950969,Jake Goldenflame,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7948878,PogoWasRight,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7950152,ShowMe,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7956728,J. Mark Danley,We need libraries,Sun Dec 30 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7951577,bas,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7948914,G. Armour Van Horn,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7979843,Nora Martin,We need libraries,Thu Jan 03 00:00:00 CET 2013,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7951527,tanbb,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7950351,Dstaszak,We don't need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7955845,Rev. Karen Tudor,We need libraries,Sun Dec 30 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
7951790,mimio,We need libraries,Fri Dec 28 00:00:00 CET 2012,Do We Still Need Libraries?,"What are libraries for, and how should they evolve?",/roomfordebate/2012/12/27/do-we-still-need-libraries
6103587,koi,Fees should be more regulated,Tue May 01 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6100112,RS,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6099502,Adam,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6097752,LaurieAG,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6102894,Michael S,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6102433,Sheila,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6100083,Adam,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6108212,C. Ancilla Bernard,Fees should be more regulated,Tue May 01 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6104729,MH,Fees should be more regulated,Tue May 01 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6103657,ashley,Fees are necessary,Tue May 01 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6103526,dePaul Consiglio,Fees should be more regulated,Tue May 01 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6103367,Joan,Fees should be more regulated,Tue May 01 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6101724,Lauren,Fees are necessary,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6099616,Anabelle Rothschild,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
6099856,ugh,Fees should be more regulated,Mon Apr 30 00:00:00 CEST 2012,Are Banks Making Too Much Money From Fees?,"Do the fees banks charge customers need to be more closely regulated, or are they necessary for the health of the banks, and the economy?",/roomfordebate/2012/04/29/are-banks-making-too-much-money-from-fees
12633427,observer,The U.S. should work with Assad to fight ISIS,Sun Aug 24 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12629807,Aboud Dandachi,The U.S. should not work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12644539,Erik,The U.S. should not work with Assad to fight ISIS,Tue Aug 26 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12631449,Ram,The U.S. should work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12631097,sundog,The U.S. should work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12630834,Mo,The U.S. should work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12630025,Robert,The U.S. should not work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12629482,Broke in America,The U.S. should work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12628825,MaxI,The U.S. should not work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12628676,Dr.F.,The U.S. should not work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12631076,Dorothy Kahn,The U.S. should not work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
12629542,John,The U.S. should work with Assad to fight ISIS,Sat Aug 23 00:00:00 CEST 2014,Should the U.S. Work With Assad to Fight ISIS?,Is the militant group such a threat to the United States that working with the despised Syrian dictator would be in the national interest?,/roomfordebate/2014/08/22/should-the-us-work-with-assad-to-fight-isis
15164648,blackmamba,Overcrowding is a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15164217,Judd,Overcrowding is a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15163963,Cindy-L,Overcrowding is a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15163752,wilfred knight,Overcrowding is a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15167053,Philip Cafaro,Overcrowding is a legitimate threat,Tue Jun 09 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15165585,James B. Huntington,Overcrowding is not a legitimate threat,Tue Jun 09 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15164914,Richard Kroll,Overcrowding is a legitimate threat,Tue Jun 09 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15164629,SpecialKinNJ,Overcrowding is not a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15164199,Judd,Overcrowding is a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15170116,Les Dreyer,Overcrowding is a legitimate threat,Tue Jun 09 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15164771,DAN,Overcrowding is a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
15164429,LB,Overcrowding is a legitimate threat,Mon Jun 08 00:00:00 CEST 2015,Is Overcrowding a Legitimate Threat?,Do we still need to worry about Paul Ehrlich's predictions of an overcrowded planet?,/roomfordebate/2015/06/08/is-overpopulation-a-legitimate-threat-to-humanity-and-the-planet
18552535,Joe,Saving,Tue May 17 00:00:00 CEST 2016,Is Facebook Saving Journalism or Ruining It?,"Is the company providing a broader platform for news, or is it too controlling of people's access to it?",/roomfordebate/2016/05/17/is-facebook-saving-journalism-or-ruining-it
18556963,Mr Peabody,Ruining,Tue May 17 00:00:00 CEST 2016,Is Facebook Saving Journalism or Ruining It?,"Is the company providing a broader platform for news, or is it too controlling of people's access to it?",/roomfordebate/2016/05/17/is-facebook-saving-journalism-or-ruining-it
9950813,meilaushi,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9997389,Rich H,Salt should have a place at the table,Tue Sep 17 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9984851,Maloyo,Salt should have a place at the table,Mon Sep 16 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9953248,basine,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9952970,ken koense,Salt should not have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9950746,Harriet Wolf,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9950396,annedale,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9950119,mc3330,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9948874,ellen,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9948546,K.M.,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9947339,EKNY,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9947157,angela,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9944892,Pierre Lehu,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9944889,NVFisherman,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9944695,DavGreg,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9953448,Julie B,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9953236,Michael Cosgrove,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9952772,don,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9952264,Zeke27,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9947795,Rob,Salt should not have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9944713,DLH,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9944277,Jim Turner,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9952573,e-ann,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9952065,polymath,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9952050,FresnoDick,Salt should have a place at the table,Thu Sep 12 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
9949264,mamarose1900,Salt should have a place at the table,Wed Sep 11 00:00:00 CEST 2013,Should Salt Have a Place at the Table?,More restaurants have been doing without salt shakers. Some chefs say that's sensible. Some diners find it annoying.,/roomfordebate/2013/09/10/should-salt-have-a-place-at-the-table
5611762,Frank,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5611072,Meredith,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5615588,Miss Jones,People are not getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5613711,Dr. Ebbyguru,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5612412,Gthornton,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5613090,john,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5612701,JLF03,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5612280,Pearl Lambie,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5612224,J. Toscano,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5611379,asiafilm,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5615055,RDS,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5612405,Geekay,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5614959,ellen,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5613636,Bob,People are not getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
5611741,roberto,People are getting dumber,Mon Feb 27 00:00:00 CET 2012,Are People Getting Dumber?,"Sometimes when you turn on the TV, it's hard not to wonder: Is humanity devolving?",/roomfordebate/2012/02/26/are-people-getting-dumber
18638610,kamaridurley,Government should regulate airline industry again,Wed May 25 00:00:00 CEST 2016,Does the Airline Industry Need to Be Regulated Again?,"Competition has shrunk, along with seating. Fees have risen, fares stay high and service is a problem. Should the government take action?",/roomfordebate/2016/05/25/do-airlines-need-to-be-re-regulated
18641085,KL,Government should regulate airline industry again,Wed May 25 00:00:00 CEST 2016,Does the Airline Industry Need to Be Regulated Again?,"Competition has shrunk, along with seating. Fees have risen, fares stay high and service is a problem. Should the government take action?",/roomfordebate/2016/05/25/do-airlines-need-to-be-re-regulated
18643837,Biff,Government should not regulate airline industry again,Thu May 26 00:00:00 CEST 2016,Does the Airline Industry Need to Be Regulated Again?,"Competition has shrunk, along with seating. Fees have risen, fares stay high and service is a problem. Should the government take action?",/roomfordebate/2016/05/25/do-airlines-need-to-be-re-regulated
18642435,colonelpanic,Government should not regulate airline industry again,Thu May 26 00:00:00 CEST 2016,Does the Airline Industry Need to Be Regulated Again?,"Competition has shrunk, along with seating. Fees have risen, fares stay high and service is a problem. Should the government take action?",/roomfordebate/2016/05/25/do-airlines-need-to-be-re-regulated
18639835,Chazak,Government should regulate airline industry again,Wed May 25 00:00:00 CEST 2016,Does the Airline Industry Need to Be Regulated Again?,"Competition has shrunk, along with seating. Fees have risen, fares stay high and service is a problem. Should the government take action?",/roomfordebate/2016/05/25/do-airlines-need-to-be-re-regulated
18683641,Glenn,Government should regulate airline industry again,Mon May 30 00:00:00 CEST 2016,Does the Airline Industry Need to Be Regulated Again?,"Competition has shrunk, along with seating. Fees have risen, fares stay high and service is a problem. Should the government take action?",/roomfordebate/2016/05/25/do-airlines-need-to-be-re-regulated
