"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.arg599542_stance_group"	"Answer.arg194429_stance_group"	"Answer.arg23585_stance_group"	"Answer.arg23585_implicitStance"	"Answer.arg30583_stance_group"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.arg194429_implicitStance"	"Answer.arg145058_stance_group"	"Answer.arg554410_stance_group"	"Answer.arg4805_stance_group"	"Answer.arg73342_stance_group"	"Answer.arg73342_implicitStance"	"Answer.arg161528_stance_group"	"Answer.arg310070_stance_group"	"Answer.arg194777_stance_group"	"Answer.arg113594_stance_group"	"Answer.arg310070_implicitStance"	"Answer.arg113594_implicitStance"	"Answer.arg318855_stance_group"	"Answer.arg17670_stance_group"	"Answer.arg663249_stance_group"	"Answer.arg100005_stance_group"	"Answer.arg663249_implicitStance"	"Answer.arg100005_implicitStance"	"Answer.arg17670_implicitStance"	"Answer.arg133920_stance_group"	"Answer.arg133920_implicitStance"	"Answer.arg198954_stance_group"	"Answer.arg156335_stance_group"	"Answer.arg591584_stance_group"	"Answer.arg591584_implicitStance"	"Answer.arg156335_implicitStance"	"Answer.arg6315_stance_group"	"Answer.arg157601_stance_group"	"Answer.arg33062_stance_group"	"Answer.arg544445_stance_group"	"Answer.arg544445_implicitStance"	"Answer.arg211308_stance_group"	"Answer.arg82289_stance_group"	"Answer.arg143002_stance_group"	"Answer.arg586594_stance_group"	"Answer.arg211308_implicitStance"	"Answer.arg82289_implicitStance"	"Answer.arg592218_stance_group"	"Answer.arg192883_stance_group"	"Answer.arg55051_stance_group"	"Answer.arg322000_stance_group"	"Answer.arg592218_implicitStance"	"Answer.arg733484_stance_group"	"Answer.arg648720_stance_group"	"Answer.arg112951_stance_group"	"Answer.arg575191_stance_group"	"Answer.arg112951_implicitStance"	"Answer.arg108714_stance_group"	"Answer.arg480766_stance_group"	"Answer.arg516654_stance_group"	"Answer.arg108162_stance_group"	"Answer.arg108162_implicitStance"
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"36V4Q8R5ZLCFS3UNIV2QJ3J3AY0QMB"	"A1J8A9WI6QYTVJ"	"Approved"	"Fri Jan 06 03:15:27 CET 2017"	"Fri Dec 30 03:13:39 CET 2016"	"Fri Dec 30 03:15:27 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_0""]]},""arg194777"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg194777_0""]]},""arg113594"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]}}"						""	""							"1"	"1"	"0"	"1"		"on"
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"337RC3OW06ENRT8J4IVLPD3MRLQLVZ"	"A1CF6U3GF7DZEJ"	"Approved"	"Fri Jan 06 03:22:31 CET 2017"	"Fri Dec 30 03:19:07 CET 2016"	"Fri Dec 30 03:22:31 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_0""]]},""arg194777"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg194777_2"",""arg194777_3""]]},""arg113594"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg113594_3"",""arg113594_4""]]}}"						""	""							"1"	"1"	"1"	"1"		
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3L70J4KAZHYK1THTG661ADH4X2ADAX"	"A33FOE44XB2G2X"	"Approved"	"Fri Jan 06 00:25:39 CET 2017"	"Fri Dec 30 00:23:39 CET 2016"	"Fri Dec 30 00:25:39 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_0""]]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg17670_1"",""arg17670_2""]]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg663249_0""],[""arg663249_1""]]},""arg100005"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg100005_0"",""arg100005_1""],[""arg100005_2""]]}}"						""	""													"1"	"1"	"1"	"0"
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3XCC1ODXDMN6PJ7FN3Y752DDGLSRQT"	"A1FR59CO9Q41FC"	"Approved"	"Fri Jan 06 01:34:39 CET 2017"	"Fri Dec 30 01:33:29 CET 2016"	"Fri Dec 30 01:34:39 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_0""]]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg17670_1""]]},""arg663249"":{""stanceValue"":""0"",""implicitClaim"":true,""segments"":[]},""arg100005"":{""stanceValue"":""0"",""implicitClaim"":true,""segments"":[]}}"						""	""													"1"	"1"	"0"	"0"	"on"	"on"
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3JRJSWSMQIXP9EW83M2BTNLJR4PE31"	"A2T3P2E4YUZ3I3"	"Approved"	"Fri Jan 06 01:46:36 CET 2017"	"Fri Dec 30 01:42:41 CET 2016"	"Fri Dec 30 01:46:36 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_1""]]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg17670_1""]]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]},""arg100005"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]}}"						""	""													"1"	"1"	"1"	"2"	"on"	
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3KV0LJBBH3XF449NVARQOTT86KZMR5"	"A3TDA1NWHNQFE3"	"Approved"	"Fri Jan 06 02:33:45 CET 2017"	"Fri Dec 30 02:26:13 CET 2016"	"Fri Dec 30 02:33:45 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_0""]]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg17670_1""]]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg663249_1""]]},""arg100005"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg100005_0"",""arg100005_1""]]}}"						""	""													"1"	"1"	"1"	"0"		
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3WYP994K183MC20HMPC37TPJJ706YI"	"A3GLG6XF4WH2DY"	"Approved"	"Fri Jan 06 02:42:11 CET 2017"	"Fri Dec 30 02:40:50 CET 2016"	"Fri Dec 30 02:42:11 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_0""],[""arg318855_1""]]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg17670_1""],[""arg17670_3""]]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg663249_0""]]},""arg100005"":{""stanceValue"":""0"",""implicitClaim"":true,""segments"":[]}}"						""	""													"1"	"1"	"1"	"0"		"on"
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3BF51CHDTWM5CWODA0SYCSKPG820HD"	"A2KDZ4HNHX85OR"	"Approved"	"Fri Jan 06 02:47:32 CET 2017"	"Fri Dec 30 02:46:53 CET 2016"	"Fri Dec 30 02:47:32 CET 2016"	"Fri Dec 30 09:49:01 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_0"",""arg318855_1""]]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg17670_3""]]},""arg663249"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg100005"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg100005_4""]]}}"						""	""													"1"	"1"	"2"	"1"		
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3VD82FOHKR0ZY55GQTG8R2JR1JDOCI"	"A2DVFA1B7NMN0F"	"Approved"	"Fri Jan 06 03:07:14 CET 2017"	"Fri Dec 30 03:03:42 CET 2016"	"Fri Dec 30 03:07:14 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_0""]]},""arg17670"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg17670_1""]]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg663249_0""]]},""arg100005"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg100005_0""]]}}"						"None"	""													"1"	"0"	"1"	"0"		
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3LPW2N6LKUE9CPGY7559C256ROH5U6"	"A1J8A9WI6QYTVJ"	"Approved"	"Fri Jan 06 03:17:32 CET 2017"	"Fri Dec 30 03:15:32 CET 2016"	"Fri Dec 30 03:17:32 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg663249_0""]]},""arg100005"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]}}"						""	""													"2"	"1"	"1"	"1"		"on"	"on"
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3PEIJLRY6U5V6CPD8B35M9HN532XW7"	"A1CF6U3GF7DZEJ"	"Approved"	"Fri Jan 06 03:30:45 CET 2017"	"Fri Dec 30 03:28:02 CET 2016"	"Fri Dec 30 03:30:45 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_0""]]},""arg17670"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg17670_3"",""arg17670_4""]]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg663249_0""],[""arg663249_3""]]},""arg100005"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]}}"						""	""													"1"	"1"	"1"	"2"			
"3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL1UFSO3FN9J2G106ARJUXN"	"3A9AA95ATXYWKK82QJ6F2WI7J7Q5PB"	"AB60ITQGDVHF0"	"Approved"	"Fri Jan 06 03:30:48 CET 2017"	"Fri Dec 30 03:27:47 CET 2016"	"Fri Dec 30 03:30:48 CET 2016"	"Fri Dec 30 09:49:00 CET 2016"	""	""	""	""	"{""arg318855"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg318855_1""]]},""arg17670"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg663249"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]},""arg100005"":{""stanceValue"":""0"",""implicitClaim"":true,""segments"":[]}}"						""	""													"1"	"2"	"1"	"0"	"on"	"on"	"on"
"3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"37XITHEISXL2VIXWILXCLXOWC6ICR0"	"A3JSZTNJ469AF2"	"Approved"	"Thu Jan 05 23:52:53 CET 2017"	"Thu Dec 29 23:46:16 CET 2016"	"Thu Dec 29 23:52:53 CET 2016"	"Fri Dec 30 09:49:02 CET 2016"	""	""	""	""	"{""arg133920"":{""stanceValue"":""0"",""implicitClaim"":true,""segments"":[]},""arg198954"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg198954_0""]]},""arg156335"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg591584"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]}}"						""	""																				"0"	"on"	"0"	"2"	"1"	"on"
"3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"3SBEHTYCWOF25MVIOQLS4WFOSYKYIT"	"A33FOE44XB2G2X"	"Approved"	"Fri Jan 06 00:23:39 CET 2017"	"Fri Dec 30 00:19:22 CET 2016"	"Fri Dec 30 00:23:39 CET 2016"	"Fri Dec 30 09:49:02 CET 2016"	""	""	""	""	"{""arg133920"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg133920_3""]]},""arg198954"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg198954_0"",""arg198954_1""]]},""arg156335"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg156335_0"",""arg156335_1""],[""arg156335_2""]]},""arg591584"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg591584_1""]]}}"						""	""																				"1"		"1"	"1"	"0"	
"3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"33F859I567P6WJRN8GPNW9G87CPBH0"	"AKC90OYLRWKVW"	"Approved"	"Fri Jan 06 00:46:02 CET 2017"	"Fri Dec 30 00:43:41 CET 2016"	"Fri Dec 30 00:46:02 CET 2016"	"Fri Dec 30 09:49:02 CET 2016"	""	""	""	""	"{""arg133920"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg133920_2""],[""arg133920_3""]]},""arg198954"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg198954_0""]]},""arg156335"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg156335_1"",""arg156335_2""]]},""arg591584"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg591584_2"",""arg591584_3""]]}}"						""	""																				"1"		"1"	"1"	"1"	
"3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"31LVTDXBL8MVYMR2VYQBOGEJ6F5RL4"	"A1FR59CO9Q41FC"	"Approved"	"Fri Jan 06 01:33:29 CET 2017"	"Fri Dec 30 01:32:27 CET 2016"	"Fri Dec 30 01:33:29 CET 2016"	"Fri Dec 30 09:49:02 CET 2016"	""	""	""	""	"{""arg133920"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg198954"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg198954_0""]]},""arg156335"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]},""arg591584"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg591584_3""]]}}"						""	""																				"2"		"1"	"1"	"1"		"on"
"3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"3HRMW88U172R4APO1X8B4XSLXU00ML"	"A3GLG6XF4WH2DY"	"Approved"	"Fri Jan 06 02:34:05 CET 2017"	"Fri Dec 30 02:32:58 CET 2016"	"Fri Dec 30 02:34:05 CET 2016"	"Fri Dec 30 09:49:02 CET 2016"	""	""	""	""	"{""arg133920"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg198954"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg198954_0""]]},""arg156335"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg156335_2""]]},""arg591584"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg591584_3""]]}}"						""	""																				"2"		"1"	"1"	"1"		
"3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3RKHNXPHGW898O48OQ4DQ7S4EI4KUO"	"3YMU66OBIOK2N0ZYO2H1XK75NPQHGW"	"A2KDZ4HNHX85OR"	"Approved"	"Fri Jan 06 02:40:34 CET 2017"	"Fri Dec 30 02:39:43 CET 2016"	"Fri Dec 30 02:40:34 CET 2016"	"Fri Dec 30 09:49:02 CET 2016"	""	""	""	""	"{""arg133920"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg133920_1""]]},""arg198954"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg198954_0""]]},""arg156335"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg156335_2""]]},""arg591584"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg591584_3""]]}}"						""	""																				"1"		"1"	"1"	"1"		
