" "	competence	feedbacks	firstAssignment	firstHIT	hits	nonReasonCouns	timeAvg	timeMax	timeMin	timeStdev
A34MRQ1OP87XC6	0.281		3WOKGM4L72SF4DA0EDNOW1HQY83O0A	36QZ6V1589P7W7HGTZDFHTJEWU0USZ	31	0	250	871	57	163
A34QZDSTKZ3JO9	0.337		3K3R2QNK8CFSDCIAAVIQOIA8JXRU99	391FPZIE4CYI6Y30I51GDFCCNJJUHE	79	0	134	771	41	138
A34YJ1PY7O65TB	0.297	"Topic 2 stance ""Open office layout should not be reconsidered"" was the exact opposite of the author's argument, that is why no reasons were selected.  For Topic 3 Organic food is not the expense, I believe the argument should be Organic food is not worth the expense"	3WYP994K183MC20HMPC37TPJPLU6YA	3VADEH0UHC9U429KCDEL7NWFOD8PSY	6	0	414	692	285	144
A35F9DZWLLHFY4	0.318		34YB12FSQZ0OFE09FZXEPPF1AOLMG2	3UUIU9GZC5HRQS4GHYAXJMNKZWLT55	1	0	306	306	306	0
A35IEUJLYNMETD	0.281		3SNVL38CI54G8EK1S1OFKL2INP3CKE	3MA5N0ATTCNM0STDJQJE8VD10GYKW7	47	0	218	359	119	61
A36YZCJV91T1EX	0.501	All 3 of the arguments in this specific hit seemed to almost be arguing the topic but, not supporting the stance.	31LVTDXBL8MVYMR2VYQBOGEJCQ7RLY	3D1TUISJWICI2TEKONJ1DRDRNWYUI7	14	0	219	411	93	83
A373FEHNVQK9KJ	0.490		32N49TQG3HU6VAHF7R6VGZNB3M8VA4	3HRWUH63QUETVFZWK2OLANHSAEZN5Y	3	0	200	211	195	9
A375PI869TTYEU	0.211		34PGFRQONPNUBSKOR7O4V0980KFJWX	3NQUW096N6KM82YNBFLN9BI5RFJ9LA	1	0	455	455	455	0
A37CE37LHUN8M6	0.277	"Debate #2: ""Olympics are more trouble""-more trouble than what?..Assertion is hard to track.;Second debate question re: online classes-punctuation and grammar is so bad, meaning breaks down and it is hard to understand what arguement is made."	3P1L2B7AD21S19ZM3697UL9E134OL3	302OLP89DZJ7AHEMQ86O2N323OMAC9	79	0	247	841	88	151
A37Q6AV4TF8WQE	0.000		32AT8R96GMLAIRE9J1IH5DFYBL5SU7	34HEO7RUG66BGJ3585WJRI2O3PPRAW	1	0	154	154	154	0
A38NFX88VZDMJ3	0.339		3OXV7EAXLF2LWZ3TX4JDHZT6GJJ36J	30P8I9JKOIX63K85MTACK4B5WH25VY	6	0	342	544	183	156
A39J5RLVDTM6SM	0.136		3KAKFY4PGVE1PJYUZ5S2E2JBPAT3IS	374UMBUHN51CPDDVW8X5XSTURD7TCD	1	0	144	144	144	0
A39UP17TULK90G	0.612		3ITXP059PXV14B3F72E3YB6NU3BJS2	3OQQD2WO8IIY3Z1193N0QINRAJEI3N	7	0	340	442	237	65
A39XZD40BS11JX	0.065	N/A;No comment.	3NJM2BJS4XIHJ5HH5TTNG2OHH2RPCG	3OLZC0DJ8JRIF83KTDT69DFA137VIX	3	0	185	308	114	107
A3A6AK4E156TVE	0.102		33TIN5LC05M9UL2FKWFFR3GLFJT9Y9	3SBX2M1TKDZW2T8OMPXS9P6JFTRQ4J	1	0	346	346	346	0
A3AWPRX9UCI0XI	0.018		3P59JYT76MW2DFIMPHD19ZGSUBGT2R	36JW4WBR06WTNG6ANG6HRFB9DW4FH0	52	0	135	261	20	48
A3B3MD8B6G6QMM	0.001		3W2LOLRXLCRKEG9KAYEA9G14NTEKR6	3EAWOID6MT978DM4PN4039FEF9R0V8	1	0	82	82	82	0
A3B4R2X1ROH5J	0.377		3IKZ72A5B5SOJWPEGG6WKJ4PEZEFNF	3WUVMVA7OBFKIAPWIMQWDL4NC68AZ8	7	0	399	848	184	229
A3BAWUZWPGYLJX	0.245		33CKWXB73KWUFAOH4UTDYANSAN1111	3PCPFX4U4026095D66TB0T3A4J0FQW	3	0	193	371	98	155
A3C5KFPIBYOQVX	0.428	at times the first word of the selected argument text does not really flow well with the sanity check.In the third item, for example, it would sound better if I could have selected because...we should do whatever .... but I was forced to select the start of the text which doesn't really flow well.;Item 2 includes text that supports the argument but it is a quote from another post - I have assumed you don't want those reasons highlighted as they aren't the opinion of the actual author?	3HRMW88U172R4APO1X8B4XSL3510ME	3EKZL9T8Y8YMK4M0WEGGJ9Q6GJCCHM	66	0	200	738	67	115
A3C83O1JRULO66	0.197		3KV0LJBBH3XF449NVARQOTT8CVQRMT	39AYGO6AFFWPEJZAPLYQ2TVS69AN6E	4	0	113	140	65	33
A3CDJ8PZX578GQ	0.477		3TYCR1GOTDV40DDT5FKOAJGIL9PZL2	3XQ4XW3OD9OYCV8EAF39BAOMD3GS2E	3	0	292	300	279	12
A3CLWSYATO0L5C	0.464	"Some of the arguments we're looking for reasoning to support are very vague, and it's difficult to tell if something actually supports it or not. For instance, what is a ""modern family"" in the context of the first set?;The first item has arguments relating to the argument noted, but not directly supporting the given argument. I was not sure if I should consider these reasons, and chose to mark as not able to find any."	3CTOC39K382FLDJNJZGS3KAR7P1J7I	3SV8KD29L44QUNYIUD3L7Z7JHI2KZX	7	0	110	230	67	56
A3CPPBPJ602FG1	0.305	Unhighlighting didn't work	33SA9F9TRY6M0CYWD6DDYKWGV84WE2	3FO95NVK5CCFGFPZP5IACIWUPVWRSS	2	0	213	229	196	23
A3CWH5EF11ALYO	0.458		3QY5DC2MXSW1EM9NDHIIYEWJMTYUF9	3SV8KD29L44QUNYIUD3L7Z7JHI2KZX	31	0	356	742	201	110
A3DZ8L9KKYTJFI	0.402		37KGEN7NJ420DUQLAYFT02NOGLGPP4	35U0MRQMUJJSBUENR86BTABWDC6OVL	1	0	394	394	394	0
A3EZE9VQL3LAD	0.120		3AAPLD8UCDT6S5L482G8W3MUJWTTH8	3D5G8J4N5AG8OMJVNPSANKHJCKNVTE	3	0	199	308	129	95
A3FL8LJ3D7LM6L	0.434		3U0SRXB7CEHLMMUN7B6Q18I8HO8NR3	302OLP89DZJ7AHEMQ86O2N323OMAC9	25	0	109	188	62	32
A3GKXRWO1II2NM	0.494		32SVAV9L3GLMJ1FWNH0PX4VSC0H3AD	3RKHNXPHGW898O48OQ4DQ7S4F0NKU8	116	0	166	801	55	144
A3GNQDFPZALU92	0.681		3TXMY6UCAF02JHIW568CG7ERMXMCQ1	3IV1AEQ4DRPGZ7RD323WT0A23KW8JI	6	0	124	192	77	38
A3GU00DMBON7YO	0.475		3R9WASFE20SI0L3XJ4HQF6BYOCKZFC	3AA88CN98PFQPXODYR12TSYHBOYKY6	108	0	148	794	42	122
A3GUPVI9N48SYQ	0.476		3YWRV122CTBSZ7Z053CCOMFXZTHU8W	3AJA9FLWSCATJBHUTYO2RRCOD9JFIT	132	0	100	516	23	53
A3GUUW46FNRMS3	0.358		3I3WADAZ9RGEZKW1BJT0DWDHFI7O5S	3JU8CV4BRLOF6AHR5WXCNIMERO5OP0	2	0	249	328	169	112
A3I3VC7VCQHOT8	0.198		3WOKGM4L72SF4DA0EDNOW1HQY51O02	3THR0FZ95P5PFP2TD44561DUME4LOZ	6	0	203	327	150	63
A3I7BF8W78FQYA	0.315		3HPZF4IVNN5BSJ9IWGP6TTHTL6WYCJ	3PN6H8C9R42HF9K0Q41ZMTLKOOYAD9	40	0	82	156	33	27
A3JHX41MA5F1SP	0.073	The double click didn't work on the last argument.  I'm not very familiar with the topic, but agree with the argument.	345LHZDEDY46YATUTMHGX57MJ39U3G	3T6SSHJUZFMDT2JKU6UNUOPGT1BIIN	1	0	422	422	422	0
A3JP7DIFRS0ZBY	0.377		3OF2M9AATH0TG7VBKF8NVJ33W74KZ0	3FTID4TN8LA1936VJRD38SBW0O3LYA	1	0	242	242	242	0
A3K5YBCBVBM3RY	0.534	It would be nice if I could choose which words I want to be included in the selected parts.;It would be helpful if an example was given. I hope I did it right. They are fun HITs.	3WT783CTPCTFFBG7MOBMLIJS0V8BC7	3JYPJ2TAYIKL0X4Y6TEM0OD0ZNEFP5	5	0	532	714	441	106
A3KECQ3YIW2I0F	0.419		33JKGHPFYD6UP6HV23A9F9OYB0CNMG	336OE47KI2W0G3NPIUXLA4OIGE5VW4	8	0	103	141	61	28
A3LA3IHTP9322S	0.242		3KWTYT0871F6TZT4YRD8LF9NK855LL	3AA88CN98PFQPXODYR12TSYHBOYKY6	53	0	60	252	29	34
A3LAVDGDP66YF4	0.419	"It would be nice to have a guideline for arguments that don't exactly answer the question. For example, in this HIT one author never actually answered why ""It is fair to rate professors online"" rather than just voice their support for the ratemyprofessor.com platform. It's kind of a weird area to be in regarding this kind of task."	3NXNZ5RS1B9QF16EXNPFEQWOBPL97J	3XBYQ44Z6PGL3BJ0DZX69M0XJTPWTP	26	0	448	898	106	287
A3LFLL3R5JZGPU	0.400		3CP1TO84PUD0SD7WOLV36JAEE8T258	3SSN80MU8C01PSY3TVF0AER89I4KX0	37	0	165	331	86	64
A3MKAIM3Y6QC93	0.132	none;Somewhat not up on current events	3ZR9AIQJUCLB0K0IVT8FI3BLHGG04N	3MWOYZD5WV0F3P5EPHKKJTHJR94NO3	3	0	439	574	235	180
A3MS21UJPMHLK0	0.016		3634BBTX0P6W5VENJ0T4FB88SZEFIR	3SNR5F7R9251DXHYYN4W99RO184IEE	3	0	133	172	93	40
A3N47GH8JA99G7	0.001		3LBXNTKX0S7KUGC5F0TD8P9CDDW9X0	3QTFNPMJC6UR2TJLRQV1ZRONBD7NZ5	1	0	142	142	142	0
A3NVDJN0O0TWSC	0.422	In the second arguement the commenter seems to be making a arguement for ahealthy lifestyle rather than discussing the legislation aspects.	3GS6S824SR9QUIB965GWO7QP93XNWG	3G4VVJO6PZSWGJWC745JG1557JVPKH	70	0	155	609	35	76
A3O2H95VCVXXZX	0.409		3PIWWX1FJKI858KPK85P6AF0YMBJJ3	3PN6H8C9R42HF9K0Q41ZMTLKOOYAD9	223	0	147	480	64	67
A3ODYR441U66C1	0.505		36PW28KO408PTZVTC1HLGVZP3RNEAZ	3X0EMNLXEP1AWUQO68JQIAGMNH2PV3	8	0	146	303	58	73
A3OH6FT87C08F0	0.095		3AAPLD8UCDT6S5L482G8W3MUJUATHL	356ZPKYPUHTR0OLTBJ6AP9KG5Y4PYC	1	0	266	266	266	0
A3OII0P47RFILW	0.358		30BXRYBRP59YKMPY37LJJNTTNQTWHJ	391FPZIE4CYI6Y30I51GDFCCNJJUHE	128	0	315	823	93	139
A3OLRWACCCCUTU	0.196		3WT783CTPCTFFBG7MOBMLIJS0VPCBP	3RKHNXPHGW898O48OQ4DQ7S4F0NKU8	17	0	185	267	111	46
A3PFSJV9D7TLJ1	0.001		3WRFBPLXRB0T3K9LWL5UJAFSB7O3N5	3AJA9FLWSCATJBHUTYO2RRCOD9JIFW	1	0	492	492	492	0
A3PNZ8JD652W6L	0.514	The third hit wouldnt let me select items from the paragraph--I dont know if this is an error in the page?;I wish we could select more than 2 segments to link together--without being able to link 3 or 4, sometimes I'm unable to connect the full idea together.	32N49TQG3HU6VAHF7R6VGZNB3OBVAB	386T3MLZLN79X1QRHUTQBVV64BQ083	32	0	158	752	36	180
A3QF91GZZA9IJ1	0.285		3NJM2BJS4XIHJ5HH5TTNG2OHH1QPCD	3DIIW4IV8P7JLVK59HSJ0NFXOJAI48	34	0	168	251	94	44
A3QJX8VGVADUEX	0.464		3DL65MZB8ERDMESRWFDCMQPD3SSCEF	31MBOZ6PAO3O605QNZVEB1JDX0LCLT	3	0	281	380	219	87
A3QN5HVI12DN8G	0.350		31UV0MXWNRO43YLYDOGVTZHV34H5ID	39KV3A5D18J5YW5KGRK4715UOJ2S7U	1	0	231	231	231	0
A3QNMUHAFAJRQO	0.559		3IXQG4FA2UADHD94A41VJSIKUCQB9F	3MZ3TAMYTLZQM1M3KTOW8GQ7GXUIRR	7	0	286	358	201	66
A3R01NFIY752KE	0.094	Argument text vague for such a presumablu complex topic;After receiving an A- in Predicate Logic Philosophy my responses may have been too literal	3SB4CE2TJW7YZZMA767D4KKWJYOAXW	3SU800BH864VJR231VOAMT4DE6FQU6	5	0	279	432	133	128
A3RBN9LIHDV3E7	0.326		3YW4XOSQKRXAO7FF6I3X9CSPLJV1UV	3OCZWXS7ZOJ37FWB8P86XVD35JZL5U	3	0	371	438	334	58
A3RKJ7PHDM9Q1I	0.128		3RKNTXVS3NA71XY0NV5879NYQ3B4A3	3RSBJ6YZEC23FXSXRT17BO8APIIFOO	5	0	235	373	93	103
A3ROB82RA20GU3	0.318		3IXEICO793VQVG1NCJP4ZCX4AG6T6W	3D06DR5225VKJ3QD3X025J8EX2QAMR	3	0	316	452	212	123
A3S9SBJEQX7I85	0.000		3JAOYWH7VJGPUMVG1HQPXVEP66S9LO	3CKVGCS3PGHRGL50VSZVSMV7G5X0S3	1	0	150	150	150	0
A3T1FM3126RW25	0.350		34Z02EIMITPVH5F8AU9NQBNDXFAT0P	3SSN80MU8C01PSY3TVF0AER89I4KX0	29	0	113	571	24	94
A3T71W88062DB7	0.183		3O6CYIULEED3P8VI36SI22IJHZ2WUT	334ZEL5JX6RCJ2XJXD16INRPE8COSG	2	0	244	352	135	153
A3TKD7EJ6BM0M5	0.372		3R6BYFZZP8OTVQ3IIMT5ILVNGEDFXQ	3J6BHNX0U94WDYKZRPSRCC0A74UNKJ	19	0	98	157	56	25
A3TQUS51JKYUUE	0.503		39K0FND3AIRN5NN6TZ54T34YCRBMAP	3IYI9285WSCIBAHQKEJ1VM6LTBGCJR	7	0	271	397	210	65
A3U2JWLJ4IAPZ	0.403	Comment on veganism very humorous..I'm laughing still😃	3HL8HNGX46D3UULKF6NR2I959DVF9K	3ZRKL6Z1E8FORPGL9UOYDEINNMLSGX	62	0	268	458	148	70
A3UK8YO8XN4JEP	0.565		3B2X28YI3XRQZU76CXYJZIRI4DAB60	3AJA9FLWSCATJBHUTYO2RRCOD9JFIT	35	0	121	210	58	35
A3VUDFMZJXMT0C	0.488	It would be nice to have a little more guidance on how concise the responses should be. Should we be highlighting every sentence related to the argument, or should we be distilling it down to the most crucial part?	3F6KKYWMNCDRLCBIPAB6WJ142NRDNX	3BO3NEOQM0TYNK0MII2ADQ1XGT6IAJ	26	0	177	322	105	58
A40L2PI6UBQYB	0.267		3FQ5JJ512M0ZZIHSHRXT0WWUMW4NK0	3Q7TKIAPOTMYBSB4NVQPV71VI0XDLU	7	0	140	186	92	34
A53VYIFCCASOA	0.242		3SKRO2GZ723WLBA3C4ZV3PJRJWWK1O	3RSBJ6YZEC23FXSXRT17BO8APIIFOO	32	0	155	614	47	109
A5N6QK76RTR7R	0.098		3WZ36BJEV4SW1SII8A6CASJWOIOBT8	363A7XIFV4Y39QKMHP1TSFRROV2AV8	3	0	355	440	222	117
A610SH5RY1NG1	0.546		3M23Y66PO3JPGGO8NJKEP71I8XXS6B	32XN26MTXZV4C8AABJ2UG0HCOBOL09	11	0	118	202	77	38
A625DRST5AVOM	0.618		3CCZ6YKWR8VBSXSV9UAIG6ISKGW954	3VP28W7DUNWFE164T2CORMFE9MLFZQ	11	0	208	306	115	53
A6B85D96VN4W4	0.141		39N5ACM9HFZFL7AET9JWECN9BEPP9U	3PUV2Q8SV4GMYJPSWI1VH45Q66JDB7	1	0	177	177	177	0
A6ILJUKO3M9TE	0.236		3N8OEVH1FS207U2JGYPZM2D8W8ROO2	3MA5N0ATTCNM0STDJQJE8VD10GYKW7	9	0	302	436	170	101
A6TZ9RE8R3622	0.331		34BBWHLWHBNYGH0I9P34JZU8N20IWO	31KSVEGZ3448NW689ASB97ZFV8SRW7	1	0	586	586	586	0
A6X3P7LYY8OEH	0.440		31N2WW6R9S2HFSW4YXMHB56J9GU3FQ	3DFYDSXB2WCEX4YQ6541PSSR0BNUJJ	3	0	213	340	129	112
A74TTWS8YRX5B	0.405		30X31N5D642Q3I0BDW1Q5C344IOASO	32LAQ1JNT918B7UVIZI5RYF0YDEUTO	22	0	199	426	39	91
A75JLXESFBJ0	0.323		3IFS6Q0HJJV590J9PKT3MARNHS7SIS	3E9VAUV7BWQKDKFRM0ODZEVL6C4YA5	5	0	187	341	101	92
A7870HNOW71KZ	0.000	Not enough text to make full determination on behalf of the author;none	3B2X28YI3XRQZU76CXYJZIRI4D86BT	3PN6H8C9R42HF9K0Q41ZMTLKOOYAD9	46	0	54	309	26	57
A8GWYS9O8FUEK	0.253	,	3NQL1CS15SK7RSFINXKBJL5I6BEYVG	36JW4WBR06WTNG6ANG6HRFB9DW4FH0	38	0	107	281	33	54
A9HQ3E0F2AGVO	0.339		3R2UR8A0IBSN13GBHPCV5F418EWXOK	3N3WJQXELS2B8IDOQ668ZOARL98L2T	15	0	263	719	86	196
A9PT9OQ4VY6FR	0.278	I think the instructions are slightly confusing	3KXIR214I5SIWU3WAGCT1R40EC2247	3LVTFB9DE5UCE918HQZTIE3M5Y0QG6	1	0	245	245	245	0
A9TKFKJC4FQZQ	0.393	None of the debate questions were backed by the text.	3U0SRXB7CEHLMMUN7B6Q18I8HNGNR9	31JUPBOORNGMUXFD6NF99FNU790L8W	4	0	120	184	58	52
AAA5MMIRX295N	0.435		31Q0U3WYDQR8QW3JTAAMZKE5DAU71Z	3Y7LTZE0YTY4XJ3UOR7NDMGHJ90UZ4	11	0	306	513	159	124
AB1KBR23R74ST	0.673	The third argument here was more targeted at the USA than europe;In the third argument, the author seemed to beleive young people were not delaying the rituals of adult life or being smart, but rather taking on everything at once in an irresponsible fashion.	3FUI0JHJPYAMZGGBE2LFAWHM6QS33K	3WKGUBL7SZYLBWSBUKPWS37P5N4L4P	9	0	176	300	72	75
AB98SGS280TY5	0.197		3OJSZ2ATDT87EE42UXCY2ARMPOU758	3NOEP8XAU4E20JVJ6NK86VD73SAPX6	24	0	222	872	26	218
ABDXV9FY5XO3Q	0.164	Nothing further to add.	31N2WW6R9S2HFSW4YXMHB56J9J63F8	3BDORL6HKKPZ9Y03SJSAXDSC3SARCY	1	0	185	185	185	0
ABFJSOC07JFH2	0.623		30LSNF239V7C412BV5EXVSEJJU42IN	3E9ZFLPWOY4AJX8FTSUOXYCVHEFIXN	2	0	113	141	85	40
AC5KWO2RZDUJB	0.246		33CKWXB73KWUFAOH4UTDYANSAQX113	3WRKFXQBOBJZJ2YPYOGQGCJ4JK9YI9	1	0	308	308	308	0
ACJ6NSCIWMUZI	0.268		3TVSS0C0E2COPVGT3128X6WHYINWTO	3UQ1LLR26AK0DL8S3LZN56TPXX0LA0	5	0	99	138	48	33
AD8UJKT5HYGNJ	0.384	I really hope I did as you were asking for this HIT.  I liked it and found it interesting but am doing only one till I know I did them correctly.  I like them better than most and are actually interesting!  Thanks!;The 3rd question on this page, didn't real seem to go along with the question so I did my best...hope it is ok :);I like these HITS and hope I am doing a good job!  Thanks!;I did my best but the writing in the 3rd example was just plain bad, hope I did ok...;Were the paragraphs written by college students?  Some are very hard to pull the arguments from and lots of things that don't even make sense...I still like the hits though :)	3NS0A6KXC5KOELZSUON8XRBAPQMGZS	3WGCNLZJKFKLLL70UL86BSSHKUSD1O	13	0	412	777	224	178
ADAILV3239ZND	0.197		3SNLUL3WO5ZNEEJJZSLGTR13JPVLUG	3UQ1LLR26AK0DL8S3LZN56TPXX0ALP	2	0	194	213	174	28
AE861G0AY5RGT	0.431		354P56DE9LF8KG2D6TP6VL1E3AL7SX	3D1TUISJWICI2TEKONJ1DRDRNWYUI7	107	0	280	818	90	170
AF1ZO9MI8Q2RF	0.513		3ZDAD0O1T2P3EVLJD6YUZPAO7MBXT4	3IYI9285WSCIBAHQKEJ1VM6LTBGCJR	9	0	113	220	79	42
AFGENEN8BKI3H	0.426		3SITXWYCNWL3I9R2DK79ZV421FNXBQ	3ZC62PVYDHM79SXASEUP08ZA5RJXX2	1	0	367	367	367	0
AFLPNQBEZXKOE	0.467		3RGU30DZTBKY6GQAN5IHM27H2GLMJP	3D1UCPY6GGL5ETPO0HB9DTTD7NA381	1	0	352	352	352	0
AGATMN9R66VSP	0.538	None;None;None.;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None	3P1L2B7AD21S19ZM3697UL9E13ELOA	391FPZIE4CYI6Y30I51GDFCCNJJUHE	32	0	259	531	88	94
AGZT5OXYKL1HY	0.268		3B4YI393VA8U3EM5UWNHQCXAQQ9SSK	33K3E8REWW7HURW2K6IXK9IHEIB8X6	6	0	166	193	117	27
AHDUC59YMB0Z4	0.516		3DI28L7YXBQTZBITGIOS5U6MZVV1E8	3PN6H8C9R42HF9K0Q41ZMTLKOOYAD9	5	0	297	384	152	92
AIC8CB12DQC0K	0.382		3U8YCDAGXQSIPPNGTQFSL6CQD9Q0QZ	3JMNNNO3B1GRJCPNUKDA8ZR7JGD2W4	2	0	273	337	208	91
AJAPJJTISC36L	0.398		3WJEQKOXA9EQ9Y1H0DM69BGVEGM1A2	3FSEU3P2NRC3F0PMAGI5M8RY3TDRR4	83	0	101	372	50	48
AJJNI0M42XY59	0.404		3X87C8JFV7NIQY7S2SYCVCI981VQSY	3S4TINXCC0ZD2GGHMRFBSYHPAKQOBF	3	0	272	663	59	339
AKG0EHDJYRK3G	0.434	keep them coming!;a lot of fun!	35L9RVQFCPULSI0T876I1Z8W29FHU0	36U4VBVNQOPVVSH3EADARJEIASHRU8	30	0	155	782	35	152
ALOYY3E72AQ1K	0.260		3ZPPDN2SLW8BOGLOKV3LK0O5X7TE94	3PIOQ99R7YYAGUPBL3WTIZ989VSUNN	20	0	168	250	69	45
AMGQ3YEAMC3Z2	0.187		3HQUKB7LNGQGNWU988ZJIKJ6805HHP	31SIZS5W59R33ZAMX1T5HIHT77BRQ3	13	0	129	186	94	29
AMHXG48O9WZV7	0.254		3IAS3U3I0GS2HTO5PVMG95A6O75B2E	3AFT28WXLFENPOUNS17SELL25AAOIO	2	0	108	134	82	37
AMNW9THVUOGQY	0.286		3SNVL38CI54G8EK1S1OFKL2INT1CKK	32TZXEA1OLW8LPO71A7D8OYB7H0413	1	0	609	609	609	0
AN3MYYTLXX9R8	0.312		35H6S234SBCOAEQXBN76WWRQUDN56K	3VEI3XUCZR9I3N97XOEGHDRJ2BPPRA	27	0	157	238	96	39
ANPTDUX6LOGYY	0.022	NA	3LKC68YZ3BF8C3BL7KG93WQUZANWOJ	3RKHNXPHGW898O48OQ4DQ7S4F0NKU8	89	0	325	893	46	265
ANQUSYFW18QMN	0.153		33TIN5LC05M9UL2FKWFFR3GLFJ49YK	34OWYT6U3WTKI1QHQCOAHVQDABOI94	1	0	246	246	246	0
AP4FDDWBJW47O	0.424		3VA45EW49OZFB2VIAWROA6003Z1O13	3WGZLY9VCHY3WLRLT6HLQ2FPY0Z8D4	1	0	191	191	191	0
AP9843EQIEVIN	0.512		3VSOLARPKCL8EI5RVBMP19K86J8399	3OQQD2WO8IIY3Z1193N0QINRAJEI3N	62	0	174	852	52	144
APW9F8OTJ4KXO	0.452		3SBEHTYCWOF25MVIOQLS4WFOYBHYIM	31SIZS5W59R33ZAMX1T5HIHT77BRQ3	86	0	118	488	51	70
AQK9RIOA9FURX	0.262		3SEPORI8WOBN4UMP8OVY1507RYMAZT	3M0556243SWLXCSLQE1UWZ85Z8DFN9	39	0	210	517	83	99
AR72L0JX4D03W	0.420		3JBT3HLQF9EURYSRX7DVR0P2QJ7PZ7	3E22YV8GG1IXOPHF4HXZ8TM91E0PNM	30	0	214	756	92	190
ASA8VDVY04TF0	0.057		3OVR4I9USQVZOD5HCR2UX923UKT4Q4	371QPA24C20S2A3XGB8LGWA3NGGT1N	2	0	173	193	152	29
ASFR82SJYMGNU	0.548		3ERMJ6L4DZ45MLP8MWTKJC28BJB7MP	3PN6H8C9R42HF9K0Q41ZMTLKOOYAD9	175	0	111	693	35	89
ASS2UI7PSC4MS	0.000		3CTOC39K382FLDJNJZGS3KAR7SO7JZ	3AA88CN98PFQPXODYR12TSYHBOYYKK	1	0	228	228	228	0
ASYGZP2UZYF0W	0.337		3FTF2T8WLSU55G7F5VXR66V54BCW9G	31J7RYECZL24JXVS726UU50MT3UL1C	1	0	282	282	282	0
AT1PMD2Y13ZAJ	0.475		36ZN444YTSAQB8RGI3CU25HMK09IOK	3UUSLRKAULFZW7M2J1PFC2JUNGSD7L	3	0	420	721	253	261
ATIUQQLY0LCNA	0.122		32N49TQG3HU6VAHF7R6VGZNB3K4AVB	31J7RYECZL24JXVS726UU50MT3UL1C	2	0	211	277	144	94
AUMM5IE22KG6I	0.090		3IAS3U3I0GS2HTO5PVMG95A6O402BU	3VDI8GSXAF56851CVWITWNIMBSEG8L	2	0	186	217	154	45
AV82XILD9BG1E	0.425		35LDD5557BGTH0WS5QITNH7UH40KMZ	302OLP89DZJ7AHEMQ86O2N323OMAC9	7	0	284	390	224	56
AVDQYRGQOAED	0.256		3PQMUDRV7SIGFMGDK8ZPI8L08R5IIK	3OCZWXS7ZOJ37FWB8P86XVD35JZL5U	1	0	252	252	252	0
AVJQCYPOW6LOA	0.360	Great topics;Great topics.;Great topics.;Great topics.;Good points and a learning experience.;Great learning hit.;Great topics.;Very informative.;Great learning hit.;Informative;Great topics.;Get you thinking.;Great topics.;Gets you thinking about these topics.;Great topics;Great topics	3IXQG4FA2UADHD94A41VJSIKUAMB97	3EKZL9T8Y8YMK4M0WEGGJ9Q6GJCCHM	59	0	161	600	86	77
AWQXC87ZK05SM	0.248		3E1QT0TDFQLNQG40BMNY5JRM5V2I8E	3ZC62PVYDHM79SXASEUP08ZA5RJXX2	2	0	296	370	221	105
AWXE26WK7XRC7	0.231		3YDTZAI2WYSB79L0RCCFW8UVMAB41N	3RKHNXPHGW898O48OQ4DQ7S4F0NUKI	9	0	111	205	78	39
AY73HZIAL7FD0	0.322		3G0WWMR1UWWLALFNUWHQWI83L1UQNR	3VMHWJRYHVSQ966PSKO3U1Z31MNFXT	5	0	221	344	51	118
AYI8J0HOP5IBZ	0.353		3DH6GAKTYZ1O0CKSOU9E4RIEUOIZYJ	31SIZS5W59R33ZAMX1T5HIHT77BRQ3	6	0	154	259	71	85
AZ0ZV2JLJS2UD	0.454	The HIT is nice, possibly allow for single word selection though, as I often had the problem of finding a good argument, but not being able to select it due to how the pre-selected groups worked out. Thank you.	3OLF68YTNADHZDVP7C1RYDKPFTLAFY	3OLZC0DJ8JRIF83KTDT69DFA137VIX	20	0	247	738	142	135
AZBZXFP7BXV9M	0.514		3HVVDCPGTF4SE0BTI2KWI3HX9ROYTS	3N3WJQXELS2B8IDOQ668ZOARL98L2T	8	0	104	143	67	25
AZI1W9D8NN31L	0.329	None of the paragraphs related to the authors stance at all. And the first 2 had the same stance, different paragraphs	3IGI0VL648WIP927FJPM7DD362XNO5	3URJ6VVYUPZTHHV87C5OKKBJ0S9O49	13	0	89	126	31	33
