Companies can't be trusted	16633181_209	If companies police themselves for standards they will cheat.
Companies shouldn't be allowed to patent genes	9177340_550	Companies should not be able to patent DNA sequences that already exist.
Companies shouldn't be allowed to patent genes	9180145_396	Federally funded grant research belongs to the tax-payer.
Companies shouldn't be allowed to patent genes	9182493_709	Patenting genes inhibits innovations and blocks medical care.
Companies shouldn't be allowed to patent genes	9182493_827	It is morally and ethically wrong to patent genes.
Companies shouldn't be allowed to patent genes	9183882_0	Companies should not be able to patent a human gene.
Companies shouldn't be allowed to patent genes	9183882_288	Genes belong to the people they are inside of.
Companies shouldn't be allowed to patent genes	9183882_51	Companies did not create the gene.
Computer-generated imagery is ruining cinema	8470645_137	movies become all about the special effects making pacing, story and character development irrelevant.
Court stenographers are necessary	11520908_358	Even though parts of transcriptions may be missing or garbled they are better than nothing at all.
Court stenographers are necessary	11520908_520	A transcript produced by a competent reporter is irreplaceable, and not having one may sacrifice justice.
Court stenographers are necessary	11520908_55	Somebody still needs to transcribe audio recordings.
Court stenographers are necessary	11523833_166	They keep good records.
Court stenographers are not necessary	11526420_122	Stenographers' work can be put into an app.
Courts should not recognize a right to plural marriage among consenting adults	10767327_380	Evident shows that polygamy comes with child abuse and exploitation.
Courts should recognize a right to plural marriage among consenting adults	10763639_235	The government should acknowledge all marriages, or stay out of them.
Crime can't be ethically predicted	16702265_65	It is not moral.
Democracies should have monarchs	10752636_0	Constitutional monarchies can be as stable and prosperous as democracies.
Democracies should have monarchs	10752636_132	Constitutional monarchies are a very successful form of government today.
Democracies should not have monarchs	10716571_569	I would not want to give up the democratic right to get rid of leaders.
Disclousure makes consumers safer	8360040_148	Companies should disclose hacking attempts as a matter of national security.
Disclousure makes consumers safer	8360040_330	Companies that keep sensitive information about their customers, should disclose hacks to those customers.
Disclousure makes consumers safer	8370267_610	What you don't know can hurt you, badly.
Disclousure makes consumers safer	8370267_677	Corporations should cover the losses of identity theft of their customer if they are hacked and should be required to inform customer right away.
Do not drop sports program in undergraduate schools	8828406_0	School sports have a place as long as academics come first.
Do not drop sports program in undergraduate schools	8828991_217	Highly competitive sports helps you learn to compete in the business world. Far more than those who have never been part of competitive sports can understand.
Do not drop sports program in undergraduate schools	8828991_387	Sports programs teach competition and the will to succeed.
Do not drop sports program in undergraduate schools	8828991_444	From what I have seen student athletes graduate at a higher rate than everyone else.
Do not drop sports program in undergraduate schools	8828991_581	Sports teach discipline and purpose.
Do not drop sports program in undergraduate schools	8831573_329	Sports helped me both personally and professionally.
Do not drop sports program in undergraduate schools	8831573_825	Arts and academia are important but sports should not be placed by the wayside.
Do not drop sports program in undergraduate schools	8833999_200	Common experience bonds humans, and the effect is powerful when the attachment originates with our school.
Do not drop sports program in undergraduate schools	8833999_399	Sports teams represent a sense of togetherness and bring people together every Saturday on a football field.
Do not drop sports program in undergraduate schools	8835695_451	These programs bring lots of revenue, which all of the other activities of a University simply don't. No taxpayers in this country are willing to support the education of other peoples children.
Do not drop sports program in undergraduate schools	8835812_0	Sports programs teach important things like leadership, discipline, and teamwork.
Do not legitimize Frisbee	15769481_0	Frisbee is not a sport.
Do not legitimize Frisbee	15769481_321	While it is fun when you are a player, there isn't enough to it to entertain an audience.
Do not stop taxing capital gains	6890090_0	Stopping taxing capital gains won't cause growth.
Do not stop taxing capital gains	6890090_180	These taxes make things more equal.
Do not stop taxing capital gains	6890097_769	The American economy has been strong when capital gains taxes were twice as high.
Do not stop taxing capital gains	6891432_76	Rich people use society to get rich and they should be taxed on their riches.
Do not stop taxing capital gains	6892035_0	Money must come from somewhere.
Do not stop taxing capital gains	6892035_38	if capital gains aren't taxed the wealthiest would pay next to no taxes or we would need a national sales tax which would cost the average person a lot of money.
Do not stop taxing capital gains	6892585_138	Taxes for the rich would not have to be raised if they would simply be required to pay the taxes they should be paying now.
Do not stop taxing capital gains	6893308_37	Not taxing capital gains did not work previously and it still won't.
Do not stop taxing capital gains	6893364_66	Without capital gains taxes, the working class will be shouldering the weight of the rich.
Do not stop taxing capital gains	6896111_56	Without capital gains tax, the market would collapse.
Do not stop taxing capital gains	6896297_411	As long as the average person's hard-earned salary is taxed, money that's come by effortlessly -- such as capital gains -- should definitely be taxed.
Do not stop taxing capital gains	6896409_10	We need to crush corporations challenging governmental authority and laws.
Do not stop taxing capital gains	6896409_336	Capital gains tax prevents abuse by investors.
Do not stop taxing capital gains	6896712_291	Corporations and the rich should have to earn their lower tax rate.
Do not stop taxing capital gains	6897401_59	Dividends are earnings and should be treated the same as wages, interest, or CDs.
Do not stop taxing capital gains	6897586_0	All income should be taxed the same, regardless of how it was obtained.
Do not stop taxing capital gains	6897586_148	Reducing capital gains taxes makes society value work less.
Do not stop taxing capital gains	6897746_175	Bank interest is taxed, and capital gains are rightfully taxed.
Do not stop taxing capital gains	6897746_60	People who benefit most from society should pay more.
Do not stop taxing capital gains	6898911_142	Capital gains should be taxed at the same rate as other income.
Do not stop taxing capital gains	6902054_411	It is unfair to charge tax on labor and not on financial gains.
Doping should be allowed	6812058_668	The sports industry should stop testing for doping.
Doping should be allowed	6812058_695	It is their own discretion if they want to take drugs that will affect only themselves in the long run.
Doping should not be allowed	6812570_102	Doping affects the persons long term health for a short term gain.
Doping should not be allowed	6812570_454	Doping gives an unfair advantage to certain players which bothers me,
Doping should not be allowed	6812570_755	Allowing these drugs would create a larger gap between wealthier players and those who are less so.
Doping should not be allowed	6813091_526	Allowing doping will turn athletics into a chemical competition instead of a human one.
Doping should not be allowed	6813091_72	Legalization will promote use in youth athletes.
Doping should not be allowed	6814608_150	If performance enhancing drugs are allowed it will be unfair to those not interested in taking them.
Doping should not be allowed	6814608_283	The kids playing sports for fun aren't benifiting from doping.
Doping should not be allowed	6814608_420	Sports should not be a contest to see who can get the best drugs to impress.
Doping should not be allowed	6816351_0	Parents might give them to their children.
Doping should not be allowed	6816976_108	The use of performance enhancing drugs by athletes has turned off many competitors and fans.
Doping should not be allowed	6818491_82	We need to see the athlete performing, not the performance aid.
Doping should not be allowed	6861302_449	If doping were allowed, the Olympics would become about which countries can afford the best technology rather than the spirit of the sport itself.
Doping should not be allowed	6861302_86	For athletes who choose to not use drugs, the competition wouldn't be fair.
Drone attacks make more harm	7227072_470	These should be considered wartime crimes and anyone ordering them should be treated as a war criminal.
Drone attacks make more harm	7228232_169	Drone attacks will encourage similar attacks on the US.
Drone attacks make more harm	7228797_0	Using drone attacks does not allow for the necessary tactics needed for counter insurgency allowing insurgencies to thrive.
Drone attacks make more harm	7228797_831	Our current policy is corrupt, ineffective, and weak.
Drone attacks make more harm	7228812_179	Drones kill innocent people.
Drone attacks make more harm	7229971_124	Drones may prove to be more dangerous to their present users in the future.
Drone attacks make more harm	7230457_465	The collateral damage caused by drone attacks is causing foreign populations to take offense.
Drone attacks make more harm	7230457_951	Government usage of drone's will inevitably lead to using drone's on citizens.
Drone attacks make more harm	7237604_121	Drone attacks are an inhumane contribution to modern warfare.
Drone attacks make more harm	7237604_435	Drone attacks are impersonal and indiscriminate of targets.
Drone attacts make more good	7234455_202	The attacks save American troop's lives.
Drone attacts make more good	7234455_763	Drones are needed to battle a repressive culture that results in oppressed women and dead soldiers.
Drone attacts make more good	7237962_286	Drones are a deterrent.
Drop sports program in undergraduate schools	8828822_0	School loyalty is necessarily a good thing, nor is making a school a valuable brand or cultural commodity.
Drop sports program in undergraduate schools	8828822_204	If they didn't have to spend money on competitive sports it could be spent on research and education.
Drop sports program in undergraduate schools	8829168_82	Campuses should focus more on teaching stretching and personal conditioning than sports.
Drop sports program in undergraduate schools	8829278_250	College sports only benefit a few, who are barely students in their own right, leading to little value for other students.
Drop sports program in undergraduate schools	8829278_378	Gamblers and TV benefit from college sports more than the players.
Drop sports program in undergraduate schools	8830542_132	Too much money is spent on a few gifted athletes while almost nothing is spent on gifted students.
Drop sports program in undergraduate schools	8831613_0	Sports programs are too expensive.
Drop sports program in undergraduate schools	8831613_509	Tax deductable contributions to higher education is likley to be a fixed sum; athletic programs drain money from academic programs.
Drop sports program in undergraduate schools	8831916_221	Money from discontinued sports funds other activities.
Drop sports program in undergraduate schools	8832426_496	Intramural and interscholastic have a place but not college sports which just train athletes for professional teams.
Drop sports program in undergraduate schools	8833835_0	In Israel, the lack of organized collegiate sports does not impact the education or lives of graduates.
Drop sports program in undergraduate schools	8834740_1021	If universities drop money-losing sports they can use that money to reduce tuition.
Drop sports program in undergraduate schools	8834740_580	College sports make tuition higher.
Drop sports program in undergraduate schools	8837139_0	Sports in college are extraneous and have inappropriate impact on academic issues.
Drop sports program in undergraduate schools	8837139_62	Sports take over student life and cause bad behavior and an inability to focus on academics.
Drug addicts should be forced into treatment	16631058_323	People can end up in prison or die from drug addiction.
Drug addicts should be forced into treatment	16632994_287	Treatments for substance abuse is very effective.
Drug addicts should be forced into treatment	16632994_377	It's a way of getting the thousands of people to get treatment. Patients left to make their own decision sometimes will not make the right one.
Drug addicts should be forced into treatment	16635954_177	Treatment gives people a chance.
Drug addicts should be forced into treatment	16635954_53	The only good reason to not put drug addicts into treatment is people worried about cost.
Drug addicts should be forced into treatment	16637115_245	Treatment can change the behavior of drug addicts which will change their attitudes.
Drug addicts should be forced into treatment	16637115_70	Addicts will benefit from being coerced into treatment.
Drug addicts should be forced into treatment	16637127_0	Physicians who are forced into drug treatment have proven positive results.
Drug addicts should not be forced into treatment	16632351_0	It isn't proven to fully help addicts.
Drug addicts should not be forced into treatment	16632351_120	An addict forced into treatment is likely to take the habit back up as soon as they are released.
Drug addicts should not be forced into treatment	16632769_120	The addict should tire of the addiction before treatment.
Drug addicts should not be forced into treatment	16633208_453	We do not have the infrastructure in place to force people into receiving treatment.
Drug addicts should not be forced into treatment	16633486_0	An addict will fall back when forced into recovery.
Drug addicts should not be forced into treatment	16633504_360	It does not state how they define who "needs" treatment, and marijuana is included in the category of ""illicit drugs".
Drug addicts should not be forced into treatment	16633504_599	You can't assume that someone using a drug is abusing it and needs treatment.
Drug addicts should not be forced into treatment	16633504_753	Drug use does not impair function for many people,
Drug addicts should not be forced into treatment	16634255_0	Forcing a person to do something is never effective.
Drug addicts should not be forced into treatment	16634255_46	Addiction causes defiance, and forcing a person's hand does more harm than good.
Dual citizenship should be allowed	6207021_72	Dual citizens pay their U.S. taxes and are therefore dedicated and valuable to the United States.
Dual citizenship should be allowed	6209065_309	If citizens have to pay US taxes regardless of where they live, it is unfair to forbid them to acquire citizenship elsewhere.
Dual citizenship should be allowed	6209074_649	Some people want children to be able to keep their heritage from both of their native countries.
Dual citizenship should be allowed	6209268_513	With the way that retirement is heading in the US it is comforting to know that I have the option to retire in a country that will provide for me.
Dual citizenship should be allowed	6210543_90	America has more opportunity, but people are still loyal to their homes.
Dual citizenship should be allowed	6212065_290	A person can love America while having more than one passport.
Dual citizenship should be allowed	6212259_500	Dual citizenship fits the needs of citizens with families across both countries.
Dual citizenship should be allowed	6212507_226	A person should be part of a country he/she shares a culture.
Dual citizenship should be allowed	6212507_322	Being devoted to more than one country is completely possible.
Dual citizenship should be allowed	6212644_60	The dual citizen can have the best of both countries.
Dual citizenship should be allowed	6212698_362	Dual citizenship allows one to enjoy the pros and cons of the home country and the country that is welcoming them.
Dual citizenship should be allowed	6335460_399	Dual citizenship not being allowed is only enforced by the paranoid.
Dual citizenship should not be allowed	6207424_0	Harvard billionaires have demonstrated that duel citizenship shows a lack of commitment to the United States.
Dual citizenship should not be allowed	6207424_320	Dual citizens do not have true allegiance to either country and get away without paying taxes.
Dual citizenship should not be allowed	6212708_435	There is no quantifiable reason to have dual citizenship.
Economists are not overrated	14083548_195	The Euro is a direct result of countries ignoring economists.
Economists are not overrated	14086452_108	Economists are useful to society and those that don't value them tend to have inefficient economies.
Economists are overrated	14083444_39	Often, they publish articles that are completely incorrect yet somehow if they graduated from an Ivy league college, we still try to place value on their words.
Economists are overrated	14085524_12	Economists do not have proven success.
Economists are overrated	14085524_189	Economics is not science.
Economists are overrated	14085948_448	If you would look at financial forecasts as I do, as a weather analyst,realizing that forecasts that try to go out for decades and can only hold to a model for a matter of weeks, while using questionable data as a base, can in no way be accurate.
Economists are overrated	14086324_69	Quite simply put, yes.
Economists are overrated	14086462_41	Economics lacks precise terminology, methods of proof, and purpose.
Economists are overrated	14089467_155	Economists can't accurately predict an Economic Disaster.
Electric cars will not succeed	2654939_249	The payback time for an electric car could exceed the life expectancy of the car itself.
Electric cars will not succeed	2657505_0	We will run out of supplies to make electric cars.
Electric cars will succeed	2653111_0	Electric Car technology is environmentally friendly and welcomed.
Electric cars will succeed	2653803_480	Electric cars are a good technology source making clean technologies.
Electric cars will succeed	2653827_473	Battery technology will improve.
Electric cars will succeed	2653827_630	Having such high interest in a foundling industry with the economy struggling is proof of the electric cars viability.
Electric cars will succeed	2654957_283	The cost efficiency of electric cars will make gasoline powered vehicles go away
Electric cars will succeed	2655159_153	Solar panels can absorb and transfer energy into a battery which will give the car enough energy to run.
Electric cars will succeed	2655159_44	The increase in popularity of solar panels will lead to the increased production of electric cars.
Electric cars will succeed	2655497_381	The future is an opportunity for electric car success if battery costs go down.
Electric cars will succeed	2655774_28	There are already over 3000 of them in the US.
Electric cars will succeed	2655810_227	Hybrids are common on the road today.
Electric cars will succeed	2655810_361	Realizing that gasoline is not the only way to fuel cars will lead to lots of  innovation.
Electric cars will succeed	2655810_554	Electric cars will provide more options which is good.
Electric cars will succeed	2657396_121	Most shoppers, commuters and soccer moms will find the electric sedan practical. Can  be fashionably stylish too.
Electric cars will succeed	2657396_81	Overnight charging will be easy.
Electric cars will succeed	2657567_286	Adding electric cars to big car lines will bring customers in and tempt buyers.
Electric cars will succeed	2657567_79	Electric cars are practical for most people.
Europe should not shun refugees	16681228_69	The refugees to the EU are not the source of radicalization that is already in place in Europe from radicalized citizens.
Europe should not shun refugees	16683096_423	THe EU needs to figure out how to make a successful immigrant community and the EU will be winners.
Europe should not shun refugees	16683932_45	The refugees just want peace.
Europe should not shun refugees	16687564_0	Syrians are civilized and beautiful.
Europe should shun refugees	16683288_0	There are over a  billion Muslims in the world, too many for Europe to allow in.
Europe should shun refugees	16683530_170	It is foolish to admit anyone from countries we are at war with.
Europe should shun refugees	16683572_54	There is too large a risk.
Europe should shun refugees	16685175_0	EU should restrict the number of refugees due to the terrorist threat.
Europe should shun refugees	16685175_116	If Europe takes poor immigrants and refugees from volatile regions there will be more ethnic violence.
Europe should shun refugees	16685190_185	European cities will be destroyed if they allow angry refugees to continue to enter.
Europe should shun refugees	16685913_147	There is already a huge problem in Europe with Muslim immigrants.
Europe should shun refugees	16685913_263	Immigrants haven't integrated and don't follow local laws.
Europe should shun refugees	16685913_592	Allowing immigrants into Europe will worsen the situation.
Extreme parenting is counterproductive	3230639_379	The child is an individual and shouldn't be require to perform to meet the parents expectations.
Extreme parenting is counterproductive	3231965_291	It usually leads to rebellion.
Extreme parenting is counterproductive	3234040_364	It is possible to raise children without being overbearing.
Extreme parenting is counterproductive	3234363_0	Extreme parenting limits a child's ability to be independent.
Extreme parenting is counterproductive	3234363_899	Forcing a poet to practice science does not produce a top notch scientist but fine tuning literary skills can make a great poet or literary artist.
Extreme parenting is counterproductive	3235190_0	Extreme parenting doesn't necessarily raise a compassionate child.
Extreme parenting is counterproductive	3235190_166	While the children might be well trained, they are effectively robots who lack humanity when contributing to society.
Extreme parenting is counterproductive	3235302_207	Extreme parenting leads to undeveloped people without a sense of self.
Extreme parenting is counterproductive	3235996_53	Children's speech problems can worsen with anxiety due to stresses put on them by parents.
Extreme parenting is counterproductive	3282588_253	When extreme parenting justifies belittlement and harsh punishment, it advocates abuse.
Extreme parenting is counterproductive	3282588_59	Some of these practices are nothing short of child abuse, plain and simple.
Extreme parenting leads to greater success	3233929_227	Chinese children are more successful than American children.
Extreme parenting leads to greater success	3234604_275	Children are more likely to do well and avoid getting in trouble if they aren't given any other option.
Extreme parenting leads to greater success	3235492_212	My daughter was simply lazy and not doing work, by cracking down I was able to get her to improve her grades.
Farm subsidies do not protect national security	2876711_397	My wise grandfather believed correctly that subsidies undermine farming.
Farm subsidies do not protect national security	2876850_76	It would be better to impose tariffs on foreign imports than to use tax dollars to support farmers, since many farms are large scale industrial enterprises and many farmers are millionaires.
Farm subsidies do not protect national security	2879291_720	US farm subsidies promote agricultural monoculture, I would like to see subsidies eliminated.
Farm subsidies do not protect national security	2880029_0	Farm subsidies hurt the traditionally run farms.
Farms could survive without illegal labor	4366654_0	Farms should use mechanization to reduce costs.
Farms could survive without illegal labor	4367042_282	People would be willing to pay more money for produce picked by US citizens.
Farms could survive without illegal labor	4367203_79	Growers could replant mechanically harvestable trees.
Farms could survive without illegal labor	4367468_215	It would cause an increase in price on farmed goods, but it will be minimal.
Farms could survive without illegal labor	4367597_183	Farms and farmers should focus on technology and science to move past the problem of using uneducated illegal labor.
Farms could survive without illegal labor	4368020_366	Farmer's should pay viable wages to American workers despite the higher prices that would result, America's history shows they will do the work.
Farms could survive without illegal labor	4368285_124	People would be willing to pay more if it meant small family owned businesses would benefit.
Farms could survive without illegal labor	4370444_0	Farmers could pay a reasonable wage and there would be very little difference in the price or fruits and vegetables.
Farms could survive without illegal labor	4371131_519	Illegal immigration is bad for the United States.
Farms could survive without illegal labor	4371398_467	The market can support higher food costs.
Farms could survive without illegal labor	4371398_515	No one accepted the argument that ending slavery would raise the cost of farming, why should illegal labor be subject to this argument?
Farms could survive without illegal labor	4371398_686	There are machines that can do the illegal labor.
Farms could survive without illegal labor	4371398_715	We could pay Americans a fair wage to do the work of a few poorly paid immigrants just like every other employment field.
Farms couldn't survive without illegal labor	4373275_172	Farms depend on having a supply of unskilled workers who will work seasonal jobs with long hours and bad conditions without advancement opportunities.
Farms couldn't survive without illegal labor	4373275_395	There aren't enough American citizens willing to work on farms.
Fees are necessary	6101724_0	Banks have to have a way to make profits.
Fees are necessary	6103657_46	It costs the bank money to operate.
Fees should be more regulated	6097752_629	A bank user has to pay many times more for a service that costs the bank much less.
Fees should be more regulated	6099616_0	American executives are greedy and do not care about the American people.
Fees should be more regulated	6099616_249	America is so concerned with money they have no sympathy for humans.
Fees should be more regulated	6099856_67	Banks are constantly looking for innovative ways to pass fees on to consumers.
Fees should be more regulated	6100083_0	Banks' profits are too large.
Fees should be more regulated	6100083_143	Banks don't lose money on retail customers.
Fees should be more regulated	6102433_0	Banks have free use of our money for weeks, months, and years.
Fees should be more regulated	6102433_190	Banks do not need more fees.
Fees should be more regulated	6102894_256	Banks are making more money with services than though offering basic services to the community.
Fees should be more regulated	6103367_0	The government getting rid of usury laws allowed banks to charge high fees.
Fees should be more regulated	6103587_0	Banks are making big profits and forgetting to serve the public first.
Fees should be more regulated	6104729_0	The current fee structure banks impose for their services is absurd.
Fees should be more regulated	6104729_65	Accounts should not be listed as free, when they include hidden fees.
Felons should be allowed to vote	18301753_0	While not every person who has served a jail sentence has reformed I believe many realize the wrong they have done and strive to be better.
Felons should be allowed to vote	18301753_528	People can change and grow over time, once their time is served they deserve to have their rights back.
Felons should be allowed to vote	18303085_136	Every citizen should be allowed to vote, even felons.
Felons should be allowed to vote	18303085_64	Felons should not lose their rights, for even a day.
Felons should be allowed to vote	18313378_83	The laws are a form of discrimination to prevent minorities from voting.
Felons should be allowed to vote	18319483_108	Felons can be restored to society, thus they should have their rights restored.
Felons should be allowed to vote	18319561_164	Politicians would pay more attention if felons could vote.
Felons should be allowed to vote	18319561_304	Education and employment would become more important for felons if they could vote.
Felons should be allowed to vote	18319561_430	Allowing felons to vote would help wrongful convictions get proper attention from government.
Felons should be allowed to vote	18319561_592	If felons are not allowed to vote, it causes society to ignore issues that pertain to prison populations.
Felons should be allowed to vote	18319561_956	We need to empower all US citizens to participate in our democracy, to create the more equal and fair society.
Felons should be allowed to vote	18319810_166	Have they not already paid their societal debt on completing their sentence.
Felons should be allowed to vote	18319810_287	A person who stole a car at 17 should not be barred from being a full citizen for life.
Felons should be allowed to vote	18321217_295	Many felons are not actually guilty and many guilty are not caught.
Felons should be allowed to vote	18321217_480	Most American's are guilty of committing crimes.
Felons should be allowed to vote	18321856_13	A former criminal who's paid off their societal debt should be afforded the same rights as everyone else without arbitrary exclusions.
Felons should be allowed to vote	18321898_210	Felons should be able to have their full citizenship rights restored if they can demonstrate they are a solid citizen.
Felons should be allowed to vote	18324250_0	Convicts still care about the treatment of their class.
Felons should be allowed to vote	18324250_329	Felons should not be denied their right to vote after paying their debt to society and reentering the community.
Felons should be allowed to vote	18324478_27	After a period of probation, felons should have their voting rights restored.
Felons should be allowed to vote	18410631_448	Not all felons would have been convicted of felony if they could have afforded a good attorney so their privilege to vote cannot be justified.
Foreign language classes should be mandatory in college	20922649_228	American students would benefit from learning foreign languages, by being exposed to other cultures.
Foreign language classes should be mandatory in college	20922649_353	Learning a language allows you to assimilate a culture in a way not possible by other methods.
Foreign language classes should be mandatory in college	20926552_0	I believe Mandatory language classes are a good beginning to increase America's communication ability.
Foreign language classes should be mandatory in college	20928930_178	Foreign language skills are rewarded in the job market.
Foreign language classes should be mandatory in college	20928930_305	America needs bilingual education to compete in today's global marketplace.
Foreign language classes should be mandatory in college	20932920_284	We should be able to speak other languages rather than expect everyone else to speak english.
Foreign language classes should be mandatory in college	20936191_216	They can not be cheated through like most other classes.
Foreign language classes should be mandatory in college	20936191_414	Foreign languages are a skill that can't be cheated and must be learned and the study of them itself is a valuable experience.
Foreign language classes should not be mandatory in college	20923226_301	The odds of learning a second language are higher at the elementary level.
Foreign language classes should not be mandatory in college	20923226_71	It is hard for an adult to learn a second language.
Foreign language classes should not be mandatory in college	20927040_177	They are an expensive bit of extra work with no true purpose.
Foreign language classes should not be mandatory in college	20928966_87	It was a waste of my time and I don't remember most of the language.
Foreign language classes should not be mandatory in college	20929638_460	Foreign language classes are not helpful.
Former colonial powers should not pay reparations	16312746_311	It would be too racially based.
Former colonial powers should not pay reparations	16314901_0	Africans also participated in the slavery system.
Former colonial powers should not pay reparations	16318006_412	Many descendants of slaves are well off today.
Former colonial powers should not pay reparations	16318175_0	Very few people actually owned slaves and most of them were African American.
Former colonial powers should not pay reparations	16318175_260	It is difficult to agree that wealth was gain through slave trade.
Former colonial powers should not pay reparations	16318425_0	Paying reparations to heal the wounds from the slave trade would be nearly impossible to do fairly and would not be effective in bridging the divide.
Former colonial powers should not pay reparations	16319702_0	How forebears were treated 150 years ago shouldn't effect your state of being today.
Former colonial powers should not pay reparations	16325513_0	Being a student of history I have learned you cannot apply today's societal norms to the ones of past generations.
Fraternities and sororities should be co-ed	16104793_87	Equality among the sexes is moving ahead and people will have to learn that this is simply how the world works right now.
Fraternities and sororities should not be co-ed	16102298_469	Making fraternities and sororities co-ed will cause the Greek system to go underground and will make existing problems worse.
Fraternities and sororities should not be co-ed	16102556_177	Historically, this has not gone well and in Amherst, all fraternities were abolished.
Germany should abandon the Euro	7644790_273	If they don't abandon the Euro they will be creating violence and loss of life.
Germany should not abandon the Euro	7638699_59	Germany needs to stay with Europe to guide them and help, not just for financial reasons.
Germany should not abandon the Euro	7638928_211	Germany exiting the Euro would cause depression and nationalism in other states, resulting in chaos.
Globalization has ruined street style	4389032_315	Countries are beginning to lose their culteral distintions as chain stores pop up.
Globalization has ruined street style	4389032_79	People from different parts of the world are starting to reflect the same clothing trends as in NYC.
Google is a harmful monopoly	18369303_107	Monopolies are not good for the market.
Google is a harmful monopoly	18369303_182	The creators of google apple and facebook deserve money for their creations, but they are raising the bar too high for competition.
Google is not a harmful monopoly	18362833_247	People can choose not to use Google.
Google is not a harmful monopoly	18362833_8	Google is simply a wildly successful American company.
Government should grade colleges	11891193_127	Educators should be held accountable in exchange for the federal dollars they receive.
Government should grade colleges	11891193_261	To avoid giving money to schools with high dropout rates.
Government should grade colleges	11891193_331	Governments grading colleges will force colleges to be concerned with student outcome.
Government should grade colleges	11891604_674	Government grading colleges would serve taxpayers, who expect high results from colleges.
Government should grade colleges	11894913_488	A ratings solution, while messy, would be better than nothing.
Government should grade colleges	11894913_633	A government rating system could help alleviate the student debt problem.
Government should not grade colleges	11891553_0	Government's cannot accurately measure learning.
Government should not grade colleges	11892792_20	Government grading colleges will cause additional administrative costs which would be better spent on faculty.
Government should not grade colleges	11893023_0	There is no proper method to evaluate colleges.
Government should not grade colleges	11893023_269	Government grading colleges is an overreach of powers.
Government should not grade colleges	11893475_0	Scoring schools is a superfluous notion which would de-emphasize education and place undue importance on a nebulous scorecard number.
Government should not grade colleges	11894812_0	Public schools before college should be the main focus of the government.
Government should not grade colleges	11894812_222	K-12 education should be improved before dealing with the colleges.
Government should not grade colleges	11896947_661	Student learning can't be measured.
Government should not grade colleges	11899614_313	The government is not capable of rating, for many reasons.
Government should not grade colleges	11899614_34	Government grading colleges will waste money.
Government should not grade colleges	11900472_0	The type of information reviewed is not useful enough.
Government should not regulate airline industry again	18642435_0	The worst part of the travel experience is government regulated.
Government should regulate airline industry again	18633331_0	Airlines have become a monopoly.
Government should regulate airline industry again	18633331_198	Air travel is a service that should be available and accountable to all citizens.
Government should regulate airline industry again	18633331_87	Air travel, like other travel, should be copiously regulated.
Government should regulate airline industry again	18636153_186	The government has every right to regulate, if the industry is subsidized.
Government should regulate airline industry again	18638610_467	It should be regulated as any monopolistic entity.
Government should regulate airline industry again	18639835_174	There should be seating standards, and baggage fees should be waived for those in TSA line over 45 minutes.
Government should regulate airline industry again	18641085_0	Airlines don't care about any of their workers.
Government should regulate airline industry again	18645683_139	The provider of services hides behind high prices and misdirection.
Government should regulate airline industry again	18645683_264	Airlines have become just as greedy as health care insurers and providers.
Government should regulate airline industry again	18683641_262	Airlines are not a free market industry
Greece should abandon Euro	15371571_216	The Euro is badly conceived for Greece
Greece should abandon Euro	15371571_491	It is in Greece's best interest to have their own strict economy.
Greece should abandon Euro	15377521_204	Greece has gone into deep financial ruin so it would be in their best interest to leave the euro.
Greece should not abandon Euro	15372665_0	The economic system is fundamentally flawed so it would be bad for Greece to abandon the Euro.
Greece should not abandon Euro	15372665_176	Greece should not isolate itself and sacrifice the many poor with impunity.
Greece will destroy the Euro Zone	4803078_343	Greece cannot support its own economy and is bringing the Euro down.
Greece will not destroy the Euro Zone	4801633_0	Keeping Greece together will not make all the down falls any better.
Greece will not destroy the Euro Zone	4801633_107	Greece lacks the central economic authority to leave the Euro Zone.
Greece's anti-austerity government can't succeed	13956677_0	The newest government throws welfare at its people and is against new market ideas.
Greece's anti-austerity government can't succeed	13956677_337	Unemployment rates are too high.
Greece's anti-austerity government can't succeed	13958896_0	The imposed budget will lead to more misery.
Greece's anti-austerity government can't succeed	13958896_134	Austerity isn't working has not worked, and will not work in the future.
Guns should be permitted on college campuses	18693756_24	Concealed carry permit holders have already been background checked and vetted for both character and competence.
Guns should be permitted on college campuses	18693756_293	Guns are already on college campuses.
Guns should be permitted on college campuses	18693756_341	An imaginary line around a college campus will not suddenly change people who are not a public danger outside the line.
Guns should be permitted on college campuses	18693756_677	You should reconsider if you think Universities don't have to uphold constitutional rights.
Guns should not be permitted on college campuses	18692151_30	They are used against themselves when carried by women.
Guns should not be permitted on college campuses	18692176_243	Guns on campuses would make a hostile environment.
Guns should not be permitted on college campuses	18692186_0	More guns will not provide more safety.
Guns should not be permitted on college campuses	18692186_93	Guns kill people.
Guns should not be permitted on college campuses	18693252_287	Many professors would refuse to work, they would not condone guns in their classrooms.
Guns should not be permitted on college campuses	18694894_223	Teenagers may not have the best capacity for well thought out decisions and should not have free access to guns.
Guns should not be permitted on college campuses	18719443_287	Even thinking about allowing guns on campus is deranged and shows that our society is not as civilized as we think.
Hamas-Fatah unity can't lead to mideast peace	11643854_579	A single state would cause much pain and loss for Israelis.
Hamas-Fatah unity can't lead to mideast peace	11644722_352	Palestine has yet to recover from the coup attempt advocated by the US and Israel.
